CustomerID,customer_order_count,customer_total_revenue,customer_avg_order_value,customer_first_order_date,customer_last_order_date,customer_active_months,customer_total_quantity,customer_unique_products,customer_line_count,customer_country_count,primary_country,customer_active_days,value_tier
15149,1,520.8,520.8,2011-07-29 10:58:00,2011-07-29 10:58:00,1,128,23,23,1,United Kingdom,0,Medium Value
15150,10,5291.33,529.13,2011-03-15 14:21:00,2011-11-22 12:52:00,6,3642,282,341,1,United Kingdom,251,High Value
15152,13,4745.69,365.05,2011-06-05 15:36:00,2011-11-30 12:32:00,6,2704,196,271,1,United Kingdom,177,High Value
15153,1,329.25,329.25,2011-11-08 17:09:00,2011-11-08 17:09:00,1,198,22,22,1,United Kingdom,0,Low Value
15154,1,254.28,254.28,2011-09-25 16:05:00,2011-09-25 16:05:00,1,89,66,71,1,United Kingdom,0,Low Value
15156,3,961.49,320.5,2011-11-06 12:41:00,2011-12-08 18:22:00,2,597,51,55,1,United Kingdom,32,Medium Value
15157,3,1936.07,645.36,2010-12-16 13:44:00,2011-12-06 11:28:00,3,2392,125,125,1,United Kingdom,354,Medium Value
15158,1,401.4,401.4,2011-10-25 13:53:00,2011-10-25 13:53:00,1,198,7,7,1,United Kingdom,0,Medium Value
15159,30,18641.01,621.37,2010-12-13 15:44:00,2011-12-08 12:05:00,12,11441,363,710,1,United Kingdom,359,High Value
15160,1,158.16,158.16,2010-12-17 14:15:00,2010-12-17 14:15:00,1,84,4,4,1,United Kingdom,0,Low Value
15163,2,304.47,152.24,2011-05-31 15:22:00,2011-11-21 13:10:00,2,186,29,29,1,United Kingdom,173,Low Value
15164,3,824.58,274.86,2011-01-04 14:21:00,2011-10-02 12:05:00,3,351,79,101,1,United Kingdom,270,Medium Value
15165,1,487.75,487.75,2010-12-01 14:03:00,2010-12-01 14:03:00,1,160,27,27,1,United Kingdom,0,Medium Value
15167,1,158.8,158.8,2011-01-23 12:41:00,2011-01-23 12:41:00,1,65,39,39,1,United Kingdom,0,Low Value
15168,1,106.56,106.56,2011-11-14 11:26:00,2011-11-14 11:26:00,1,52,5,5,1,United Kingdom,0,Low Value
15171,1,1289.5,1289.5,2011-01-12 15:36:00,2011-01-12 15:36:00,1,290,5,5,1,United Kingdom,0,Medium Value
15172,5,1624.05,324.81,2011-04-17 11:56:00,2011-12-01 11:51:00,5,1611,106,110,1,United Kingdom,227,Medium Value
15174,1,135.75,135.75,2011-01-21 09:06:00,2011-01-21 09:06:00,1,145,11,11,1,United Kingdom,0,Low Value
15175,1,224.14,224.14,2011-09-29 11:31:00,2011-09-29 11:31:00,1,454,23,23,1,United Kingdom,0,Low Value
15178,1,40.5,40.5,2011-03-24 15:12:00,2011-03-24 15:12:00,1,30,3,3,1,United Kingdom,0,Low Value
15179,5,2206.95,441.39,2011-01-24 13:48:00,2011-11-21 12:53:00,4,1938,91,93,1,United Kingdom,300,High Value
15180,1,87.5,87.5,2010-12-07 14:57:00,2010-12-07 14:57:00,1,36,6,6,1,United Kingdom,0,Low Value
15181,3,689.48,229.83,2011-03-15 12:03:00,2011-10-04 13:58:00,3,544,11,16,1,United Kingdom,203,Medium Value
15182,2,622.85,311.42,2011-03-16 12:42:00,2011-07-08 13:37:00,2,253,24,29,1,United Kingdom,114,Medium Value
15184,2,402.2,201.1,2011-06-02 12:06:00,2011-11-10 13:41:00,2,199,59,62,1,United Kingdom,161,Medium Value
15185,1,310.62,310.62,2011-09-30 14:06:00,2011-09-30 14:06:00,1,666,21,21,1,United Kingdom,0,Low Value
15186,2,411.41,205.7,2011-06-24 14:54:00,2011-11-25 14:58:00,2,215,17,19,1,United Kingdom,154,Medium Value
15187,16,4777.18,298.57,2011-05-11 13:49:00,2011-12-08 11:56:00,8,1887,61,91,1,United Kingdom,210,High Value
15189,41,16225.39,395.74,2011-01-11 12:29:00,2011-12-08 13:22:00,12,6149,80,212,1,United Kingdom,331,High Value
15192,3,1044.32,348.11,2010-12-09 14:56:00,2011-08-12 11:41:00,3,918,36,51,1,United Kingdom,245,Medium Value
15193,1,499.32,499.32,2011-10-10 08:23:00,2011-10-10 08:23:00,1,144,19,19,1,United Kingdom,0,Medium Value
15194,15,7616.53,507.77,2010-12-06 15:00:00,2011-12-06 15:10:00,10,5703,209,310,1,United Kingdom,365,High Value
15195,1,3861.0,3861.0,2011-12-07 12:20:00,2011-12-07 12:20:00,1,1404,1,1,1,United Kingdom,0,High Value
15197,3,1079.61,359.87,2010-12-16 18:01:00,2011-11-29 10:00:00,3,469,30,32,1,United Kingdom,347,Medium Value
15198,2,193.64,96.82,2011-08-07 15:16:00,2011-09-08 14:42:00,2,120,10,10,1,United Kingdom,31,Low Value
15199,4,1268.7,317.18,2011-02-04 14:04:00,2011-10-11 15:12:00,4,396,5,13,1,United Kingdom,249,Medium Value
15201,5,1236.54,247.31,2011-04-06 14:02:00,2011-09-13 14:53:00,4,1210,35,69,1,United Kingdom,160,Medium Value
15203,6,1827.8,304.63,2011-02-01 12:29:00,2011-11-14 08:16:00,6,1753,82,142,1,United Kingdom,285,Medium Value
15204,1,316.58,316.58,2010-12-17 13:49:00,2010-12-17 13:49:00,1,258,9,9,1,United Kingdom,0,Low Value
15205,2,653.24,326.62,2011-08-04 16:07:00,2011-09-15 19:36:00,2,378,37,37,1,United Kingdom,42,Medium Value
15206,4,420.3,105.07,2011-03-09 08:59:00,2011-11-29 13:41:00,4,162,3,9,1,United Kingdom,265,Medium Value
15208,5,870.12,174.02,2010-12-21 13:03:00,2011-12-08 17:24:00,5,316,25,42,1,United Kingdom,352,Medium Value
15210,1,331.18,331.18,2011-04-28 16:11:00,2011-04-28 16:11:00,1,228,20,20,1,United Kingdom,0,Low Value
15211,2,894.41,447.2,2010-12-09 16:08:00,2011-10-10 13:31:00,2,240,52,52,1,United Kingdom,304,Medium Value
15212,1,101.8,101.8,2011-04-12 13:45:00,2011-04-12 13:45:00,1,36,5,5,1,United Kingdom,0,Low Value
15213,2,328.35,164.18,2011-01-14 11:05:00,2011-01-25 12:21:00,1,272,22,24,1,United Kingdom,11,Low Value
15214,8,1661.44,207.68,2011-04-11 09:46:00,2011-12-08 12:07:00,6,1254,109,110,1,United Kingdom,241,Medium Value
15215,3,734.94,244.98,2011-09-04 12:24:00,2011-10-24 11:41:00,2,225,33,35,1,United Kingdom,49,Medium Value
15216,1,96.6,96.6,2011-09-13 11:41:00,2011-09-13 11:41:00,1,28,2,2,1,United Kingdom,0,Low Value
15218,11,5756.89,523.35,2011-01-25 11:20:00,2011-11-29 11:48:00,9,3329,77,166,1,United Kingdom,308,High Value
15219,1,305.75,305.75,2011-06-16 16:57:00,2011-06-16 16:57:00,1,45,9,9,1,United Kingdom,0,Low Value
15220,6,1778.96,296.49,2011-03-04 10:24:00,2011-10-19 12:39:00,6,1393,110,117,1,United Kingdom,229,Medium Value
15221,1,403.25,403.25,2010-12-08 13:08:00,2010-12-08 13:08:00,1,43,5,5,1,United Kingdom,0,Medium Value
15222,1,585.0,585.0,2011-01-25 08:03:00,2011-01-25 08:03:00,1,440,5,5,1,United Kingdom,0,Medium Value
15223,2,755.75,377.88,2011-04-04 12:17:00,2011-04-28 11:31:00,1,213,14,20,1,United Kingdom,23,Medium Value
15224,2,322.08,161.04,2010-12-12 12:34:00,2010-12-16 15:02:00,1,152,13,14,1,United Kingdom,4,Low Value
15225,1,409.4,409.4,2011-04-19 14:51:00,2011-04-19 14:51:00,1,226,23,23,1,United Kingdom,0,Medium Value
15226,1,154.41,154.41,2011-02-02 11:41:00,2011-02-02 11:41:00,1,71,8,8,1,United Kingdom,0,Low Value
15227,5,1219.4,243.88,2011-01-26 15:31:00,2011-11-03 11:59:00,4,750,43,58,1,United Kingdom,280,Medium Value
15228,4,3386.71,846.68,2011-02-18 09:04:00,2011-10-04 13:56:00,4,2255,110,125,1,United Kingdom,228,High Value
15230,2,429.6,214.8,2011-04-13 11:04:00,2011-04-14 14:39:00,1,351,23,23,1,United Kingdom,1,Medium Value
15232,2,612.06,306.03,2011-07-22 12:21:00,2011-08-18 16:27:00,2,686,26,31,1,United Kingdom,27,Medium Value
15234,1,197.0,197.0,2011-03-08 08:53:00,2011-03-08 08:53:00,1,196,14,14,1,United Kingdom,0,Low Value
15235,12,2247.51,187.29,2010-12-01 17:22:00,2011-05-06 09:44:00,5,1324,132,143,1,United Kingdom,155,High Value
15236,1,321.05,321.05,2011-02-14 10:52:00,2011-02-14 10:52:00,1,269,15,15,1,United Kingdom,0,Low Value
15237,4,1412.32,353.08,2011-04-26 15:04:00,2011-12-08 09:46:00,4,1071,94,99,1,United Kingdom,225,Medium Value
15238,3,1071.99,357.33,2011-06-08 16:00:00,2011-11-10 14:28:00,3,692,49,50,1,United Kingdom,154,Medium Value
15239,2,780.59,390.3,2011-09-22 09:53:00,2011-11-29 14:14:00,2,594,48,49,1,United Kingdom,68,Medium Value
15240,5,1706.57,341.31,2011-02-01 08:23:00,2011-10-26 09:50:00,5,1369,58,78,1,United Kingdom,267,Medium Value
15241,8,1756.44,219.56,2011-03-01 11:02:00,2011-10-04 09:05:00,7,1818,82,110,1,United Kingdom,216,Medium Value
15243,1,316.68,316.68,2011-09-26 14:12:00,2011-09-26 14:12:00,1,185,22,22,1,United Kingdom,0,Low Value
15244,2,631.57,315.78,2011-04-05 15:12:00,2011-10-05 13:19:00,2,405,31,34,1,United Kingdom,182,Medium Value
15245,3,2515.84,838.61,2011-03-23 13:42:00,2011-07-28 18:56:00,3,1784,55,89,1,United Kingdom,127,High Value
15246,2,514.15,257.08,2010-12-16 09:46:00,2011-04-15 14:45:00,2,247,32,33,1,United Kingdom,120,Medium Value
15247,1,356.0,356.0,2011-08-09 12:52:00,2011-08-09 12:52:00,1,160,6,6,1,United Kingdom,0,Medium Value
15249,13,6688.46,514.5,2011-03-28 12:49:00,2011-11-08 11:45:00,8,3577,211,350,1,United Kingdom,224,High Value
15251,11,10484.99,953.18,2011-04-12 10:38:00,2011-11-30 15:02:00,8,6171,97,111,1,United Kingdom,232,High Value
15252,2,740.78,370.39,2011-06-09 14:15:00,2011-11-03 13:30:00,2,522,44,44,1,United Kingdom,146,Medium Value
15253,5,918.2,183.64,2011-06-23 12:19:00,2011-11-23 16:22:00,3,866,52,53,1,United Kingdom,153,Medium Value
15254,1,300.36,300.36,2011-08-04 15:04:00,2011-08-04 15:04:00,1,275,18,18,1,United Kingdom,0,Low Value
15255,1,890.85,890.85,2011-10-04 12:43:00,2011-10-04 12:43:00,1,489,47,47,1,United Kingdom,0,Medium Value
15256,1,98.45,98.45,2011-07-14 11:47:00,2011-07-14 11:47:00,1,55,6,6,1,United Kingdom,0,Low Value
15257,1,317.15,317.15,2011-03-01 12:58:00,2011-03-01 12:58:00,1,46,7,7,1,United Kingdom,0,Low Value
15258,2,623.16,311.58,2011-05-06 14:16:00,2011-06-24 12:30:00,2,142,32,34,1,United Kingdom,48,Medium Value
15260,7,1810.77,258.68,2010-12-02 12:09:00,2011-08-31 13:55:00,6,885,62,77,1,United Kingdom,272,Medium Value
15261,1,254.82,254.82,2011-07-27 15:20:00,2011-07-27 15:20:00,1,270,19,19,1,United Kingdom,0,Low Value
15262,1,178.95,178.95,2011-01-20 12:16:00,2011-01-20 12:16:00,1,73,10,10,1,United Kingdom,0,Low Value
15263,1,156.51,156.51,2011-08-25 10:26:00,2011-08-25 10:26:00,1,89,12,12,1,United Kingdom,0,Low Value
15264,1,393.74,393.74,2011-10-06 13:49:00,2011-10-06 13:49:00,1,265,23,23,1,United Kingdom,0,Medium Value
15265,2,1506.12,753.06,2011-04-18 12:16:00,2011-07-11 14:46:00,2,612,76,82,1,United Kingdom,84,Medium Value
15266,1,119.3,119.3,2011-01-05 13:40:00,2011-01-05 13:40:00,1,18,6,6,1,United Kingdom,0,Low Value
15267,5,1717.36,343.47,2011-06-10 10:24:00,2011-11-17 15:59:00,4,944,8,11,1,United Kingdom,160,Medium Value
15269,1,408.8,408.8,2011-11-16 09:32:00,2011-11-16 09:32:00,1,26,2,2,1,United Kingdom,0,Medium Value
15270,7,2379.49,339.93,2011-02-02 13:25:00,2011-11-24 09:24:00,4,1521,22,41,1,United Kingdom,294,High Value
15271,15,2493.34,166.22,2010-12-09 13:47:00,2011-12-02 14:11:00,10,1251,184,264,1,United Kingdom,358,High Value
15272,2,721.94,360.97,2011-09-14 16:36:00,2011-10-13 12:59:00,2,310,63,63,1,United Kingdom,28,Medium Value
15274,2,716.57,358.28,2011-11-21 14:17:00,2011-12-05 16:57:00,2,619,44,47,1,United Kingdom,14,Medium Value
15275,1,615.14,615.14,2011-11-02 11:20:00,2011-11-02 11:20:00,1,498,41,41,1,United Kingdom,0,Medium Value
15276,1,128.63,128.63,2011-10-04 16:39:00,2011-10-04 16:39:00,1,61,49,49,1,United Kingdom,0,Low Value
15277,1,255.9,255.9,2011-10-24 10:08:00,2011-10-24 10:08:00,1,205,12,12,1,United Kingdom,0,Low Value
15279,1,290.51,290.51,2010-12-20 10:48:00,2010-12-20 10:48:00,1,189,19,19,1,United Kingdom,0,Low Value
15280,1,113.12,113.12,2011-06-20 17:14:00,2011-06-20 17:14:00,1,154,16,16,1,United Kingdom,0,Low Value
15281,9,2332.15,259.13,2011-01-10 15:51:00,2011-10-12 09:10:00,6,1211,121,139,1,United Kingdom,274,High Value
15286,1,240.55,240.55,2011-10-21 11:08:00,2011-10-21 11:08:00,1,55,3,3,1,United Kingdom,0,Low Value
15287,2,486.69,243.35,2011-09-30 12:30:00,2011-11-17 15:34:00,2,433,17,20,1,United Kingdom,48,Medium Value
15288,5,2306.52,461.3,2010-12-09 13:59:00,2011-10-27 16:58:00,5,775,80,88,1,United Kingdom,322,High Value
15289,3,939.78,313.26,2011-04-04 12:44:00,2011-11-10 13:49:00,3,1008,43,58,1,United Kingdom,220,Medium Value
15290,18,7943.22,441.29,2010-12-15 16:03:00,2011-12-05 11:39:00,12,4501,93,204,1,United Kingdom,354,High Value
15291,15,4668.3,311.22,2010-12-01 09:32:00,2011-11-14 11:02:00,7,2103,62,103,1,United Kingdom,348,High Value
15292,1,178.39,178.39,2011-05-22 15:00:00,2011-05-22 15:00:00,1,55,24,24,1,United Kingdom,0,Low Value
15296,6,3672.86,612.14,2011-01-17 11:57:00,2011-10-20 11:47:00,5,1766,137,194,1,United Kingdom,275,High Value
15297,3,641.94,213.98,2011-10-07 09:42:00,2011-11-29 16:32:00,2,292,30,39,1,United Kingdom,53,Medium Value
15298,12,4799.9,399.99,2010-12-08 13:55:00,2011-12-07 17:17:00,9,3116,115,192,1,United Kingdom,364,High Value
15299,7,4507.01,643.86,2010-12-02 16:48:00,2011-10-03 14:19:00,4,2948,7,7,1,United Kingdom,304,High Value
15300,1,496.44,496.44,2011-10-06 17:08:00,2011-10-06 17:08:00,1,292,28,28,1,United Kingdom,0,Medium Value
15301,12,5049.95,420.83,2010-12-06 12:21:00,2011-10-20 09:57:00,9,2751,167,242,1,United Kingdom,317,High Value
15303,1,574.02,574.02,2011-02-22 13:59:00,2011-02-22 13:59:00,1,248,31,31,1,United Kingdom,0,Medium Value
15304,8,694.4,86.8,2010-12-06 11:42:00,2011-10-10 10:23:00,7,104,8,23,1,United Kingdom,307,Medium Value
15306,3,1174.35,391.45,2011-07-14 15:22:00,2011-10-06 12:56:00,3,810,57,58,1,United Kingdom,83,Medium Value
15307,1,205.3,205.3,2011-09-05 11:38:00,2011-09-05 11:38:00,1,37,12,12,1,United Kingdom,0,Low Value
15308,1,310.47,310.47,2011-03-10 13:08:00,2011-03-10 13:08:00,1,175,19,19,1,United Kingdom,0,Low Value
15311,91,60632.75,666.29,2010-12-01 09:41:00,2011-12-09 12:00:00,13,38147,567,2366,1,United Kingdom,373,High Value
15312,4,924.85,231.21,2010-12-20 12:51:00,2011-09-25 13:10:00,4,516,42,47,1,United Kingdom,279,Medium Value
15313,1,52.0,52.0,2011-08-21 16:02:00,2011-08-21 16:02:00,1,25,1,1,1,United Kingdom,0,Low Value
15314,1,327.97,327.97,2011-05-24 14:39:00,2011-05-24 14:39:00,1,313,24,24,1,United Kingdom,0,Low Value
15315,2,570.5,285.25,2011-08-15 15:17:00,2011-10-06 12:51:00,2,862,35,37,1,United Kingdom,51,Medium Value
15316,1,165.0,165.0,2011-01-17 11:34:00,2011-01-17 11:34:00,1,100,1,1,1,United Kingdom,0,Low Value
15318,1,312.62,312.62,2011-12-06 11:30:00,2011-12-06 11:30:00,1,642,33,33,1,United Kingdom,0,Low Value
15319,1,204.5,204.5,2011-03-01 12:48:00,2011-03-01 12:48:00,1,175,16,16,1,United Kingdom,0,Low Value
15320,1,267.13,267.13,2011-10-26 13:27:00,2011-10-26 13:27:00,1,326,36,36,1,United Kingdom,0,Low Value
15321,3,2748.31,916.1,2011-02-21 11:10:00,2011-09-30 09:40:00,2,1181,83,95,1,United Kingdom,220,High Value
15322,1,679.68,679.68,2011-09-15 09:34:00,2011-09-15 09:34:00,1,416,42,42,1,United Kingdom,0,Medium Value
15325,1,161.74,161.74,2011-08-28 11:55:00,2011-08-28 11:55:00,1,231,47,48,1,United Kingdom,0,Low Value
15326,1,311.71,311.71,2011-01-10 11:38:00,2011-01-10 11:38:00,1,386,29,29,1,United Kingdom,0,Low Value
15327,1,208.75,208.75,2011-10-18 11:55:00,2011-10-18 11:55:00,1,116,10,10,1,United Kingdom,0,Low Value
15329,3,1049.7,349.9,2011-06-21 10:37:00,2011-10-31 15:36:00,3,486,51,57,1,United Kingdom,132,Medium Value
15330,2,714.96,357.48,2011-10-10 12:30:00,2011-11-07 17:50:00,2,1312,10,13,1,United Kingdom,28,Medium Value
15332,4,1661.06,415.26,2010-12-05 12:00:00,2010-12-08 14:43:00,1,652,29,35,1,Lithuania,3,Medium Value
15333,1,1028.56,1028.56,2011-05-15 13:27:00,2011-05-15 13:27:00,1,344,16,16,1,United Kingdom,0,Medium Value
15334,3,350.82,116.94,2011-06-19 13:51:00,2011-07-06 11:22:00,2,273,67,98,1,United Kingdom,16,Medium Value
15335,1,170.22,170.22,2011-10-17 12:50:00,2011-10-17 12:50:00,1,79,34,35,1,United Kingdom,0,Low Value
15339,2,574.07,287.03,2011-01-25 13:15:00,2011-10-04 12:51:00,2,416,77,86,1,United Kingdom,251,Medium Value
15341,1,2020.52,2020.52,2011-09-20 09:40:00,2011-09-20 09:40:00,1,812,17,17,1,United Kingdom,0,Medium Value
15342,1,406.09,406.09,2011-08-02 10:19:00,2011-08-02 10:19:00,1,283,24,24,1,United Kingdom,0,Medium Value
15343,1,364.5,364.5,2011-09-13 13:55:00,2011-09-13 13:55:00,1,84,21,21,1,United Kingdom,0,Medium Value
15344,3,563.94,187.98,2011-09-26 14:48:00,2011-12-09 10:45:00,3,116,21,26,1,United Kingdom,73,Medium Value
15345,1,393.54,393.54,2011-10-25 11:28:00,2011-10-25 11:28:00,1,81,20,20,1,United Kingdom,0,Medium Value
15346,1,252.42,252.42,2011-01-11 11:18:00,2011-01-11 11:18:00,1,144,17,17,1,United Kingdom,0,Low Value
15347,1,201.6,201.6,2010-12-08 15:25:00,2010-12-08 15:25:00,1,130,5,5,1,United Kingdom,0,Low Value
15348,1,158.04,158.04,2011-09-28 13:17:00,2011-09-28 13:17:00,1,84,9,9,1,United Kingdom,0,Low Value
15349,2,463.91,231.96,2011-06-05 15:46:00,2011-07-04 16:06:00,2,321,65,71,1,United Kingdom,29,Medium Value
15350,1,115.65,115.65,2010-12-01 13:33:00,2010-12-01 13:33:00,1,51,5,5,1,United Kingdom,0,Low Value
15351,7,1934.66,276.38,2010-12-05 11:49:00,2011-11-27 12:52:00,4,742,157,219,1,United Kingdom,357,Medium Value
15353,2,770.12,385.06,2010-12-07 11:49:00,2011-03-30 12:15:00,2,341,59,61,1,United Kingdom,113,Medium Value
15355,2,277.05,138.52,2011-10-17 15:22:00,2011-11-10 13:44:00,2,45,9,14,1,United Kingdom,23,Low Value
15356,10,2718.03,271.8,2010-12-06 14:05:00,2011-11-08 13:11:00,9,1643,215,499,1,United Kingdom,336,High Value
15358,22,8347.2,379.42,2010-12-09 10:04:00,2011-12-05 09:04:00,13,7050,292,551,1,United Kingdom,360,High Value
15360,1,427.93,427.93,2011-10-31 09:35:00,2011-10-31 09:35:00,1,223,13,13,1,United Kingdom,0,Medium Value
15361,1,418.92,418.92,2010-12-13 09:52:00,2010-12-13 09:52:00,1,336,7,7,1,United Kingdom,0,Medium Value
15363,1,326.0,326.0,2010-12-02 12:28:00,2010-12-02 12:28:00,1,144,16,16,1,United Kingdom,0,Low Value
15364,2,913.19,456.6,2011-03-30 13:39:00,2011-09-05 09:46:00,2,493,29,29,1,United Kingdom,158,Medium Value
15365,7,2314.32,330.62,2011-01-28 13:08:00,2011-11-14 08:29:00,3,1084,65,114,1,United Kingdom,289,High Value
15366,2,602.51,301.26,2010-12-16 15:59:00,2011-09-25 15:01:00,2,621,37,44,1,United Kingdom,282,Medium Value
15367,4,1877.59,469.4,2011-03-09 13:53:00,2011-10-13 14:13:00,3,1057,91,95,1,United Kingdom,218,Medium Value
15368,1,446.94,446.94,2011-11-18 14:42:00,2011-11-18 14:42:00,1,230,4,4,1,United Kingdom,0,Medium Value
15370,7,2386.05,340.86,2011-01-11 11:32:00,2011-10-30 10:58:00,6,830,65,94,1,United Kingdom,291,High Value
15372,1,2007.4,2007.4,2011-07-25 16:39:00,2011-07-25 16:39:00,1,2924,27,27,1,United Kingdom,0,Medium Value
15373,12,2415.91,201.33,2010-12-03 14:40:00,2011-12-01 15:05:00,9,500,74,132,1,United Kingdom,363,High Value
15374,1,168.0,168.0,2011-08-03 09:59:00,2011-08-03 09:59:00,1,126,3,3,1,United Kingdom,0,Low Value
15376,3,1221.56,407.19,2011-05-01 13:45:00,2011-10-30 15:04:00,3,615,100,116,1,United Kingdom,182,Medium Value
15379,7,3703.29,529.04,2010-12-16 13:02:00,2011-06-23 13:13:00,5,2305,145,194,1,United Kingdom,189,High Value
15380,5,1690.26,338.05,2010-12-09 15:01:00,2011-12-01 12:13:00,5,376,22,36,1,United Kingdom,356,Medium Value
15381,2,596.85,298.42,2011-03-16 13:44:00,2011-05-10 11:55:00,2,171,8,8,1,United Kingdom,54,Medium Value
15382,6,5955.71,992.62,2011-02-17 12:01:00,2011-11-25 10:58:00,5,4012,193,302,1,United Kingdom,280,High Value
15384,2,642.41,321.2,2010-12-15 11:34:00,2011-06-23 10:57:00,2,596,34,41,1,United Kingdom,189,Medium Value
15385,1,316.88,316.88,2011-10-30 15:11:00,2011-10-30 15:11:00,1,161,12,12,1,United Kingdom,0,Low Value
15386,1,394.14,394.14,2011-06-06 13:47:00,2011-06-06 13:47:00,1,446,31,31,1,United Kingdom,0,Medium Value
15388,1,140.54,140.54,2011-03-14 13:53:00,2011-03-14 13:53:00,1,88,10,10,1,Canada,0,Low Value
15389,1,500.0,500.0,2011-06-20 16:18:00,2011-06-20 16:18:00,1,400,1,1,1,United Kingdom,0,Medium Value
15392,4,1535.53,383.88,2010-12-14 15:50:00,2011-12-05 11:01:00,4,1277,74,84,1,United Kingdom,355,Medium Value
15393,2,231.86,115.93,2011-03-03 16:58:00,2011-11-23 16:48:00,2,150,10,12,1,United Kingdom,264,Low Value
15394,4,2183.54,545.88,2010-12-16 12:46:00,2011-11-30 11:49:00,4,910,54,85,1,United Kingdom,348,High Value
15395,1,107.45,107.45,2011-01-18 12:40:00,2011-01-18 12:40:00,1,17,7,7,1,United Kingdom,0,Low Value
15396,1,288.18,288.18,2011-08-19 10:56:00,2011-08-19 10:56:00,1,122,14,14,1,United Kingdom,0,Low Value
15397,1,94.0,94.0,2011-02-23 09:25:00,2011-02-23 09:25:00,1,20,6,6,1,United Kingdom,0,Low Value
15398,2,1345.53,672.76,2011-09-22 14:56:00,2011-11-23 16:47:00,2,769,60,73,1,United Kingdom,62,Medium Value
15399,3,815.77,271.92,2011-09-21 15:57:00,2011-12-08 13:04:00,3,611,45,50,1,United Kingdom,77,Medium Value
15400,5,716.2,143.24,2011-03-06 11:27:00,2011-09-08 13:57:00,4,390,10,12,1,United Kingdom,186,Medium Value
15402,2,626.77,313.38,2011-05-27 13:32:00,2011-07-14 12:17:00,2,694,35,42,1,United Kingdom,47,Medium Value
15405,1,349.1,349.1,2011-06-03 14:44:00,2011-06-03 14:44:00,1,193,8,8,1,United Kingdom,0,Low Value
15406,2,510.71,255.36,2011-02-11 16:19:00,2011-11-08 13:22:00,2,254,51,53,1,United Kingdom,269,Medium Value
15407,4,1046.74,261.68,2011-02-07 13:18:00,2011-11-06 11:55:00,4,552,142,148,1,United Kingdom,271,Medium Value
15408,1,267.18,267.18,2011-03-20 15:02:00,2011-03-20 15:02:00,1,106,34,34,1,United Kingdom,0,Low Value
15410,8,3450.84,431.36,2011-03-23 10:15:00,2011-09-16 14:47:00,6,1200,48,122,1,United Kingdom,177,High Value
15411,4,1348.93,337.23,2011-06-10 12:30:00,2011-11-13 15:19:00,4,529,86,98,1,United Kingdom,156,Medium Value
15412,1,190.53,190.53,2011-06-21 15:24:00,2011-06-21 15:24:00,1,108,10,10,1,United Kingdom,0,Low Value
15414,3,774.9,258.3,2011-04-11 13:45:00,2011-11-30 09:50:00,2,443,37,39,1,United Kingdom,232,Medium Value
15415,1,559.61,559.61,2011-01-30 14:13:00,2011-01-30 14:13:00,1,551,46,47,1,United Kingdom,0,Medium Value
15416,4,3984.32,996.08,2011-03-02 08:41:00,2011-10-06 09:38:00,4,2090,165,192,1,United Kingdom,218,High Value
15417,1,508.8,508.8,2011-09-15 15:26:00,2011-09-15 15:26:00,1,284,28,28,1,United Kingdom,0,Medium Value
15419,1,135.86,135.86,2011-11-15 09:23:00,2011-11-15 09:23:00,1,230,8,8,1,United Kingdom,0,Low Value
15421,4,950.36,237.59,2011-02-02 14:36:00,2011-10-12 09:20:00,3,500,40,53,1,United Kingdom,251,Medium Value
15422,2,97.7,48.85,2011-01-20 14:17:00,2011-01-20 16:17:00,1,38,6,6,1,United Kingdom,0,Low Value
15423,1,43.5,43.5,2011-11-01 14:01:00,2011-11-01 14:01:00,1,101,2,2,1,United Kingdom,0,Low Value
15424,2,383.34,191.67,2011-03-30 13:00:00,2011-03-30 13:02:00,1,554,17,17,1,United Kingdom,0,Medium Value
15426,5,1404.07,280.81,2010-12-05 13:55:00,2011-11-20 15:36:00,3,656,217,275,1,United Kingdom,350,Medium Value
15427,3,1430.54,476.85,2011-10-23 14:47:00,2011-11-06 14:29:00,2,967,233,292,1,United Kingdom,13,Medium Value
15428,1,93.78,93.78,2011-11-24 16:54:00,2011-11-24 16:54:00,1,102,6,6,1,United Kingdom,0,Low Value
15429,2,397.35,198.68,2011-09-25 13:42:00,2011-11-13 12:28:00,2,380,77,82,1,United Kingdom,48,Medium Value
