StockCode,product_description,product_total_quantity,product_total_revenue,product_order_count,product_customer_count,product_country_count,product_avg_unit_price,product_first_sold_date,product_last_sold_date
23124,18PC WOODEN CUTLERY SET DISPOSABLE,503,595.15,24,23,4,1.24,2011-06-17 13:17:00,2011-10-11 13:49:00
23125,6PC WOOD PLATE SET DISPOSABLE,405,443.25,16,15,3,1.24,2011-06-17 14:46:00,2011-11-27 14:50:00
23126,FELTCRAFT GIRL AMELIE KIT,1084,5272.28,271,198,11,5.02,2011-03-02 16:26:00,2011-12-09 12:20:00
23127,FELTCRAFT GIRL NICOLE KIT,713,3506.39,182,146,10,4.97,2011-03-02 16:26:00,2011-12-09 08:59:00
23128,FELTCRAFT BOY JEAN-PAUL KIT,431,2085.13,129,112,10,4.97,2011-03-03 13:45:00,2011-12-08 12:50:00
23129,HEART SHAPED HOLLY WREATH,942,3933.18,165,138,10,4.42,2011-05-18 15:39:00,2011-12-05 17:17:00
23130,MISTLETOE HEART WREATH GREEN,918,3748.42,167,139,5,4.23,2011-05-01 11:55:00,2011-12-04 14:45:00
23131,MISTLETOE HEART WREATH CREAM,893,3632.63,108,91,5,4.21,2011-04-26 16:45:00,2011-12-08 19:29:00
23132,SMALL IVORY HEART WALL ORGANISER,1008,4989.08,141,115,4,5.74,2011-04-19 16:52:00,2011-12-08 20:01:00
23133,LARGE IVORY HEART WALL ORGANISER,759,5142.91,134,94,4,7.99,2011-04-20 13:18:00,2011-12-08 18:25:00
23134,LARGE ZINC HEART WALL ORGANISER,1064,6414.48,37,29,2,7.67,2011-04-20 13:18:00,2011-09-18 14:56:00
23135,SMALL ZINC HEART WALL ORGANISER,1538,5378.8,42,31,1,5.19,2011-04-19 16:52:00,2011-12-08 18:25:00
23136,IVORY WIRE SWEETHEART LETTER TRAY,127,467.05,44,39,3,3.73,2011-04-21 10:19:00,2011-12-06 12:45:00
23137,ZINC WIRE SWEETHEART LETTER TRAY,80,253.24,20,18,2,3.45,2011-04-21 16:53:00,2011-12-07 11:48:00
23138,SINGLE WIRE HOOK IVORY HEART,870,1201.9,75,60,3,1.44,2011-04-21 10:19:00,2011-11-22 15:45:00
23139,SINGLE WIRE HOOK PINK HEART,406,502.38,22,20,2,1.25,2011-04-21 10:19:00,2011-12-07 14:34:00
23140,TRIPLE WIRE HOOK IVORY HEART,160,658.54,35,29,2,4.26,2011-04-19 16:52:00,2011-11-13 14:09:00
23141,TRIPLE WIRE HOOK PINK HEART,68,215.0,18,18,2,3.59,2011-04-19 16:52:00,2011-12-09 08:39:00
23142,IVORY WIRE KITCHEN ORGANISER,116,1137.65,36,34,5,10.33,2011-04-21 10:19:00,2011-11-27 13:29:00
23143,ZINC WIRE KITCHEN ORGANISER,25,156.8,12,12,2,7.18,2011-05-04 13:17:00,2011-12-09 10:46:00
23144,ZINC T-LIGHT HOLDER STARS SMALL,4894,3879.98,237,180,10,0.84,2011-04-21 09:36:00,2011-12-08 14:38:00
23145,ZINC T-LIGHT HOLDER STAR LARGE,2054,1919.34,150,128,10,0.96,2011-04-21 10:52:00,2011-12-09 12:31:00
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,778,2526.02,211,151,8,3.28,2011-04-19 13:49:00,2011-12-05 13:10:00
23147,SINGLE ANTIQUE ROSE HOOK IVORY,1843,2669.95,250,170,9,1.45,2011-04-21 08:43:00,2011-12-08 14:38:00
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2113,1752.35,234,143,10,0.83,2011-04-21 08:43:00,2011-12-08 14:39:00
23149,ANTIQUE IVORY WIRE BOWL SMALL,97,241.53,19,17,2,2.49,2011-05-03 11:34:00,2011-11-29 13:06:00
23150,IVORY SWEETHEART SOAP DISH,139,346.11,40,33,5,2.49,2011-04-21 10:19:00,2011-12-05 15:43:00
23151,ZINC SWEETHEART SOAP DISH,59,104.41,19,18,1,1.95,2011-05-05 13:14:00,2011-12-09 10:46:00
23152,IVORY SWEETHEART WIRE LETTER RACK,541,1998.51,149,108,4,3.74,2011-04-20 11:19:00,2011-12-04 12:52:00
23153,ZINC SWEETHEART WIRE LETTER RACK,248,923.63,78,67,2,3.79,2011-04-18 14:32:00,2011-12-08 15:02:00
23154,SET OF 4 JAM JAR MAGNETS,2441,4922.01,214,141,16,2.08,2011-03-25 11:01:00,2011-12-07 15:16:00
23155,KNICKERBOCKERGLORY MAGNET ASSORTED,2094,1669.38,111,84,11,0.82,2011-03-25 11:01:00,2011-12-08 15:31:00
23156,SET OF 5 MINI GROCERY MAGNETS,1631,3297.22,184,117,13,2.09,2011-03-25 11:01:00,2011-12-08 15:31:00
23157,SET OF 6 NATIVITY MAGNETS,2530,5031.55,145,111,11,2.15,2011-03-31 13:40:00,2011-11-29 12:14:00
23158,SET OF 5 LUCKY CAT MAGNETS,2536,5117.32,187,96,11,2.17,2011-03-25 14:50:00,2011-12-08 15:31:00
23159,SET OF 5 PANCAKE DAY MAGNETS,2255,4562.73,195,121,19,2.08,2011-03-25 11:01:00,2011-11-28 15:34:00
23160,REGENCY TEA SPOON,1392,1651.8,60,50,8,1.23,2011-05-03 10:43:00,2011-11-25 14:02:00
23161,REGENCY CAKE FORK,1608,1896.6,68,58,7,1.23,2011-05-03 10:43:00,2011-11-29 09:42:00
23162,REGENCY TEA STRAINER,1362,4789.24,142,96,9,3.75,2011-04-27 14:48:00,2011-12-05 17:17:00
23163,REGENCY SUGAR TONGS,1714,3949.7,134,95,7,2.43,2011-04-27 12:49:00,2011-12-08 09:55:00
23164,REGENCY CAKE SLICE,564,2579.21,80,70,8,4.92,2011-05-03 10:43:00,2011-12-04 15:18:00
23165,LARGE CERAMIC TOP STORAGE JAR,2950,4617.9,220,167,9,1.63,2011-05-12 10:10:00,2011-12-09 08:48:00
23166,MEDIUM CERAMIC TOP STORAGE JAR,77916,81416.73,195,138,10,1.22,2011-01-18 10:01:00,2011-12-09 08:48:00
23167,SMALL CERAMIC TOP STORAGE JAR,5666,4184.18,177,129,11,0.83,2011-05-11 14:14:00,2011-12-09 12:00:00
23168,CLASSIC CAFE SUGAR DISPENSER,2849,3284.42,220,140,8,1.23,2011-05-12 08:42:00,2011-12-09 12:00:00
23169,CLASSIC GLASS COOKIE JAR,1451,5829.65,262,203,9,4.11,2011-05-12 10:10:00,2011-12-06 17:49:00
23170,REGENCY TEA PLATE ROSES,6563,10170.99,328,224,15,1.66,2011-05-10 10:34:00,2011-12-08 19:55:00
23171,REGENCY TEA PLATE GREEN,5966,9184.9,270,195,14,1.67,2011-05-10 10:34:00,2011-12-08 19:55:00
23172,REGENCY TEA PLATE PINK,3688,5793.28,224,160,14,1.64,2011-05-10 10:34:00,2011-12-08 19:55:00
23173,REGENCY TEAPOT ROSES,2662,23033.52,354,248,17,9.7,2011-05-10 10:34:00,2011-12-09 10:20:00
23174,REGENCY SUGAR BOWL GREEN,2954,11567.24,268,190,18,4.13,2011-05-10 10:34:00,2011-12-07 15:43:00
23175,REGENCY MILK JUG PINK,3062,8995.0,272,206,15,3.19,2011-05-10 10:34:00,2011-12-06 14:52:00
23176,ABC TREASURE BOOK BOX,2088,4373.26,186,159,17,2.26,2011-03-02 12:10:00,2011-12-08 10:33:00
23177,TREASURE ISLAND BOOK BOX,2428,5029.8,214,174,16,2.24,2011-03-02 12:10:00,2011-12-05 13:11:00
23178,JAM CLOCK MAGNET,309,838.47,55,50,9,2.84,2011-03-03 15:02:00,2011-12-09 09:07:00
23179,CLOCK MAGNET MUM'S KITCHEN,304,837.88,40,36,8,2.93,2011-03-03 15:02:00,2011-12-08 15:31:00
23180,MUM'S KITCHEN CLOCK,104,471.9,36,29,5,4.77,2011-03-04 09:46:00,2011-12-08 19:24:00
23181,BULL DOG BOTTLE TOP WALL CLOCK,185,1484.25,69,60,5,8.18,2011-03-08 09:23:00,2011-12-01 12:13:00
23182,TOILET SIGN OCCUPIED OR VACANT,3378,2807.69,254,140,5,0.88,2011-03-01 17:32:00,2011-12-09 12:00:00
23183,MOTHER'S KITCHEN SPOON REST,178,690.71,58,45,7,4.06,2011-03-03 15:02:00,2011-11-24 13:56:00
23184,BULL DOG BOTTLE OPENER,778,3749.5,197,129,9,5.1,2011-03-06 10:05:00,2011-12-09 08:48:00
23185,FRENCH STYLE STORAGE JAR JAM,317,114.85,30,27,2,0.35,2011-03-04 14:42:00,2011-12-06 13:42:00
23186,FRENCH STYLE STORAGE JAR CAFE,1982,819.46,70,57,5,0.34,2011-03-08 17:23:00,2011-12-07 08:45:00
23187,FRENCH STYLE STORAGE JAR BONBONS,2338,695.06,74,66,7,0.32,2011-03-08 12:05:00,2011-11-03 16:56:00
23188,VINTAGE  2 METER FOLDING RULER,3096,5100.16,282,207,7,1.71,2011-06-14 09:43:00,2011-12-08 14:15:00
23189,SET OF 12 FORK CANDLES,1215,3319.35,113,89,8,2.86,2011-08-03 15:38:00,2011-12-08 13:50:00
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,1678,2691.14,179,145,8,1.65,2011-05-09 16:35:00,2011-12-09 11:34:00
23191,BUNDLE OF 3 RETRO NOTE BOOKS,2159,3492.35,245,182,9,1.68,2011-05-10 08:58:00,2011-12-08 15:09:00
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,3269,5197.17,312,224,10,1.65,2011-05-11 10:47:00,2011-12-08 12:07:00
23193,BUFFALO BILL TREASURE BOOK BOX,1847,3750.57,137,109,11,2.27,2011-03-02 12:10:00,2011-12-09 11:34:00
23194,GYMKHANA TREASURE BOOK BOX,1750,3679.67,170,142,12,2.25,2011-03-02 12:10:00,2011-12-09 11:34:00
23196,VINTAGE LEAF MAGNETIC NOTEPAD,1756,2479.0,233,170,10,1.44,2011-06-23 11:51:00,2011-12-08 14:38:00
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1354,1950.74,183,116,9,1.54,2011-06-23 11:51:00,2011-12-09 12:00:00
23198,PANTRY MAGNETIC  SHOPPING LIST,3063,4341.19,374,259,15,1.48,2011-06-22 14:24:00,2011-12-09 08:48:00
23199,JUMBO BAG APPLES,13875,26426.3,718,344,15,2.06,2011-04-11 16:47:00,2011-12-09 12:19:00
23200,JUMBO BAG PEARS,6729,13034.92,470,262,13,2.07,2011-05-08 11:21:00,2011-12-07 14:52:00
23201,JUMBO BAG ALPHABET,12533,24160.44,752,396,17,2.06,2011-04-11 16:47:00,2011-12-09 12:19:00
23202,JUMBO BAG VINTAGE LEAF,10695,20921.55,772,377,11,2.08,2011-05-08 11:41:00,2011-12-08 15:23:00
23203,JUMBO BAG VINTAGE DOILY,19498,37646.94,1080,505,15,2.06,2011-05-08 11:34:00,2011-12-09 09:38:00
23204,CHARLOTTE BAG APPLES DESIGN,7039,5632.15,425,199,10,0.84,2011-04-11 16:47:00,2011-12-09 10:10:00
23205,CHARLOTTE BAG VINTAGE ALPHABET,5150,4105.02,345,201,10,0.85,2011-04-11 16:47:00,2011-12-09 12:16:00
23206,LUNCH BAG APPLE DESIGN,11530,18220.5,866,401,17,1.64,2011-04-11 16:47:00,2011-12-08 17:54:00
23207,LUNCH BAG ALPHABET DESIGN,7533,11994.41,647,377,13,1.65,2011-04-11 16:47:00,2011-12-09 09:38:00
23208,LUNCH BAG VINTAGE LEAF DESIGN,6191,9950.35,597,305,13,1.65,2011-04-12 09:49:00,2011-12-08 15:09:00
23209,LUNCH BAG VINTAGE DOILY,12985,20786.21,1006,469,16,1.65,2011-05-08 11:08:00,2011-12-08 17:54:00
23210,WHITE ROCKING HORSE HAND PAINTED,2750,3311.5,154,115,13,1.24,2011-06-02 09:04:00,2011-12-09 10:51:00
23211,RED ROCKING HORSE HAND PAINTED,2206,2631.5,116,82,10,1.24,2011-06-02 09:37:00,2011-12-08 12:07:00
23212,HEART WREATH DECORATION WITH BELL,2175,2577.63,145,104,7,1.24,2011-06-02 09:04:00,2011-12-08 15:41:00
23213,STAR WREATH DECORATION WITH BELL,1594,1921.94,121,95,8,1.24,2011-06-02 09:04:00,2011-12-08 15:41:00
23214,JINGLE BELL HEART ANTIQUE GOLD,772,1624.83,92,79,6,2.19,2011-06-01 12:19:00,2011-12-08 12:07:00
23215,JINGLE BELL HEART ANTIQUE SILVER,3544,6955.8,197,162,4,2.14,2011-06-01 12:19:00,2011-12-09 12:16:00
23216,LAUREL HEART ANTIQUE GOLD,518,613.51,40,32,2,1.35,2011-06-02 09:37:00,2011-12-06 14:23:00
23217,LAUREL HEART ANTIQUE SILVER,1290,1567.0,84,64,1,1.4,2011-06-02 09:37:00,2011-12-06 15:10:00
23218,LAUREL STAR ANTIQUE GOLD,372,465.81,33,27,3,1.38,2011-07-18 11:55:00,2011-12-01 19:42:00
23219,LAUREL STAR ANTIQUE SILVER,404,504.6,49,41,3,1.31,2011-06-02 09:04:00,2011-12-06 15:10:00
23220,REINDEER HEART DECORATION GOLD,929,774.43,77,55,4,0.91,2011-06-09 13:09:00,2011-12-08 12:07:00
23221,REINDEER HEART DECORATION SILVER,1461,1241.59,110,85,8,0.91,2011-06-02 09:04:00,2011-12-08 12:07:00
23222,CHRISTMAS TREE HANGING GOLD,776,690.64,64,49,4,0.96,2011-06-23 09:38:00,2011-12-08 15:41:00
23223,CHRISTMAS TREE HANGING SILVER,745,670.11,67,51,2,0.95,2011-06-23 09:38:00,2011-12-08 13:59:00
23224,CHERUB HEART DECORATION GOLD,719,620.45,59,44,4,0.93,2011-06-02 09:04:00,2011-12-08 12:07:00
23225,CHERUB HEART DECORATION SILVER,1296,1089.6,69,46,5,0.96,2011-06-02 09:37:00,2011-12-05 17:17:00
23226,FILIGREE HEART DAISY WHITE,1199,1478.59,71,56,6,1.24,2011-05-31 12:11:00,2011-12-05 12:30:00
23227,FILIGREE HEART BUTTERFLY WHITE,1592,1947.06,87,61,4,1.27,2011-05-26 12:00:00,2011-12-08 17:54:00
23228,FILIGREE HEART BIRD WHITE,1397,1726.3,78,58,4,1.39,2011-05-26 10:25:00,2011-12-08 12:07:00
23229,VINTAGE DONKEY TAIL GAME,1804,6336.43,219,186,13,3.78,2011-06-14 12:09:00,2011-12-09 12:16:00
23230,WRAP ALPHABET DESIGN,7925,3196.5,232,178,12,0.42,2011-01-13 11:48:00,2011-12-08 14:14:00
23231,WRAP DOILEY DESIGN,7225,2986.5,257,190,19,0.42,2011-01-12 15:06:00,2011-12-08 14:14:00
23232,WRAP VINTAGE LEAF DESIGN,8526,3436.92,238,188,8,0.42,2011-01-17 12:31:00,2011-12-08 12:54:00
23233,WRAP POPPIES  DESIGN,5175,2105.5,158,130,6,0.42,2011-01-16 13:18:00,2011-12-08 11:25:00
23234,BISCUIT TIN VINTAGE CHRISTMAS,1632,4567.38,232,201,12,2.93,2011-06-14 12:24:00,2011-12-08 15:37:00
23235,STORAGE TIN VINTAGE LEAF,726,1895.66,96,88,9,2.75,2011-06-08 12:44:00,2011-12-09 08:39:00
23236,STORAGE TIN VINTAGE DOILY,2443,6782.07,284,203,20,2.93,2011-06-08 12:44:00,2011-12-08 15:31:00
23237,SET OF 4 KNICK KNACK TINS LEAF,1043,4208.05,169,131,12,4.13,2011-06-08 13:35:00,2011-12-09 12:09:00
23238,SET OF 4 KNICK KNACK TINS LONDON,1775,7116.65,233,150,13,4.13,2011-06-07 14:03:00,2011-12-09 12:09:00
23239,SET OF 4 KNICK KNACK TINS POPPIES,812,3142.4,155,125,11,3.91,2011-06-08 12:44:00,2011-12-09 08:39:00
23240,SET OF 4 KNICK KNACK TINS DOILY,4094,16394.9,485,323,24,4.13,2011-06-07 13:10:00,2011-12-09 08:48:00
23241,TREASURE TIN GYMKHANA DESIGN,2005,4060.0,284,183,15,2.08,2011-06-08 12:49:00,2011-12-08 12:07:00
23242,TREASURE TIN BUFFALO BILL,1430,2886.08,187,132,12,2.07,2011-06-08 12:49:00,2011-12-07 14:43:00
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4658,22109.08,385,275,19,4.89,2011-06-08 08:12:00,2011-12-09 08:48:00
23244,ROUND STORAGE TIN VINTAGE LEAF,925,1692.91,105,87,11,1.97,2011-06-08 13:35:00,2011-12-07 08:45:00
23245,SET OF 3 REGENCY CAKE TINS,5844,26566.28,718,472,23,4.93,2011-06-08 12:02:00,2011-12-09 12:08:00
23247,BISCUIT TIN 50'S CHRISTMAS,2048,5760.52,271,231,13,2.97,2011-06-08 13:09:00,2011-12-08 15:37:00
23249,VINTAGE RED ENAMEL TRIM PLATE,790,1274.7,68,57,7,1.64,2011-06-14 10:00:00,2011-12-07 13:46:00
23250,VINTAGE RED TRIM ENAMEL BOWL,1103,1358.59,89,64,9,1.25,2011-06-14 10:00:00,2011-12-08 13:36:00
23251,VINTAGE RED ENAMEL TRIM MUG,1645,1955.45,102,80,6,1.24,2011-06-14 10:00:00,2011-12-09 09:08:00
23252,VINTAGE RED ENAMEL TRIM JUG,586,2153.34,125,104,8,3.74,2011-06-12 12:00:00,2011-12-08 13:50:00
23253,16 PIECE CUTLERY SET PANTRY DESIGN,214,3082.1,47,44,9,15.66,2011-04-21 13:29:00,2011-12-08 12:50:00
23254,CHILDRENS CUTLERY DOLLY GIRL,1657,6674.95,276,204,20,4.14,2011-04-07 11:30:00,2011-12-09 12:50:00
23255,CHILDRENS CUTLERY CIRCUS PARADE,962,3852.44,143,116,15,4.16,2011-04-10 12:53:00,2011-12-09 12:50:00
23256,CHILDRENS CUTLERY SPACEBOY,2016,8115.48,324,232,17,4.15,2011-04-07 11:30:00,2011-12-09 12:50:00
23263,SET OF 3 WOODEN HEART DECORATIONS,3717,4791.58,389,269,11,1.32,2011-06-02 14:15:00,2011-12-08 13:59:00
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1842,2396.7,249,177,12,1.32,2011-06-12 11:04:00,2011-12-08 13:59:00
23265,SET OF 3 WOODEN TREE DECORATIONS,1665,2153.71,246,180,9,1.32,2011-06-12 11:04:00,2011-12-08 15:41:00
23266,SET OF 3 WOODEN STOCKING DECORATION,1964,2529.64,274,201,9,1.31,2011-06-12 11:04:00,2011-12-08 14:38:00
23267,SET OF 4 SANTA PLACE SETTINGS,1158,1427.34,91,79,10,1.25,2011-06-23 13:51:00,2011-12-08 13:59:00
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1434,1980.18,78,68,11,1.52,2011-06-12 11:47:00,2011-11-20 11:09:00
23269,SET OF 2 CERAMIC CHRISTMAS TREES,748,1065.4,76,63,6,1.45,2011-06-12 11:47:00,2011-12-08 17:54:00
23270,SET OF 2 CERAMIC PAINTED HEARTS,1157,1612.85,118,96,9,1.44,2011-06-02 19:50:00,2011-12-09 10:51:00
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,1619,1314.33,75,69,8,0.84,2011-06-13 15:44:00,2011-12-07 15:52:00
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,352,522.74,35,34,4,1.56,2011-06-22 11:30:00,2011-12-09 08:39:00
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,928,1533.84,97,88,8,1.68,2011-06-05 14:06:00,2011-12-06 14:50:00
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1139,1870.11,98,85,6,1.75,2011-06-05 14:06:00,2011-12-09 10:51:00
23275,SET OF 3 HANGING OWLS OLLIE BEAK,3613,4291.17,270,171,10,1.29,2011-06-02 12:37:00,2011-12-09 12:49:00
23280,FOLDING BUTTERFLY MIRROR HOT PINK,1994,1546.08,133,87,10,0.83,2011-05-09 16:35:00,2011-12-08 18:51:00
23281,FOLDING BUTTERFLY MIRROR RED,1270,976.22,91,56,9,0.82,2011-05-10 14:20:00,2011-12-08 18:51:00
23282,FOLDING BUTTERFLY MIRROR IVORY,753,612.72,102,67,6,0.87,2011-05-09 16:35:00,2011-12-05 17:17:00
23283,DOORMAT VINTAGE LEAF,967,6600.27,209,146,9,7.91,2011-04-27 13:06:00,2011-12-08 19:29:00
23284,DOORMAT KEEP CALM AND COME IN,5338,35880.85,648,378,15,7.91,2011-04-27 12:57:00,2011-12-08 16:38:00
23285,PINK VINTAGE SPOT BEAKER,4679,4384.83,132,108,14,0.85,2011-06-12 13:17:00,2011-12-02 14:26:00
23286,BLUE VINTAGE SPOT BEAKER,4901,4528.29,164,125,14,0.85,2011-06-12 13:12:00,2011-12-07 14:43:00
23287,RED VINTAGE SPOT BEAKER,1774,1445.5,146,114,13,0.85,2011-06-13 16:33:00,2011-12-06 11:39:00
23288,GREEN VINTAGE SPOT BEAKER,4505,4261.89,134,107,12,0.85,2011-06-12 13:17:00,2011-12-05 14:25:00
23289,DOLLY GIRL CHILDRENS BOWL,1553,1854.85,141,111,14,1.25,2011-06-13 16:33:00,2011-12-07 17:05:00
23290,SPACEBOY CHILDRENS BOWL,2367,2757.15,174,125,14,1.24,2011-06-13 16:33:00,2011-12-08 14:39:00
23291,DOLLY GIRL CHILDRENS CUP,1548,1880.14,144,104,15,1.27,2011-06-13 16:33:00,2011-12-08 14:39:00
23292,SPACEBOY CHILDRENS CUP,2081,2486.37,164,113,15,1.26,2011-06-13 16:33:00,2011-12-08 15:03:00
23293,SET OF 12 FAIRY CAKE BAKING CASES,8228,6457.0,465,323,18,0.82,2011-07-12 15:56:00,2011-12-09 12:19:00
23294,SET OF 6 SNACK LOAF BAKING CASES,4264,3336.94,291,214,14,0.82,2011-07-12 15:56:00,2011-12-07 16:47:00
23295,SET OF 12 MINI LOAF BAKING CASES,5957,4670.63,359,250,15,0.82,2011-07-12 15:56:00,2011-12-08 19:57:00
23296,SET OF 6 TEA TIME BAKING CASES,4877,5684.65,319,243,16,1.24,2011-07-12 15:56:00,2011-12-08 19:57:00
23297,SET 40 HEART SHAPE PETIT FOUR CASES,4260,6677.0,140,123,14,1.64,2011-07-12 15:56:00,2011-11-22 16:47:00
23298,SPOTTY BUNTING,7779,36144.25,1009,573,16,4.92,2011-05-04 13:57:00,2011-12-09 12:16:00
23299,FOOD COVER WITH BEADS SET 2,980,3556.42,122,110,9,3.79,2011-05-04 13:57:00,2011-11-29 12:06:00
23300,GARDENERS KNEELING PAD CUP OF TEA,6285,9933.69,635,351,6,1.67,2011-05-15 11:43:00,2011-12-09 09:08:00
23301,GARDENERS KNEELING PAD KEEP CALM,7722,12463.78,756,405,9,1.66,2011-05-15 11:43:00,2011-12-09 11:26:00
23302,KNEELING MAT HOUSEWORK  DESIGN,1473,1980.71,187,140,5,1.58,2011-05-15 15:31:00,2011-12-09 09:07:00
23303,SET 4 PICNIC CUTLERY FONDANT,65,126.75,6,6,3,1.95,2011-10-26 13:22:00,2011-12-05 10:14:00
23304,SET 4 PICNIC CUTLERY CHERRY,71,138.45,9,9,3,1.95,2011-10-30 11:25:00,2011-12-06 12:09:00
23305,SET 4 PICNIC CUTLERY BLUEBERRY,82,159.9,9,9,3,1.95,2011-10-23 15:27:00,2011-12-06 12:09:00
23306,SET OF 36 DOILIES PANTRY DESIGN,2692,3819.94,209,182,13,1.46,2011-06-05 11:29:00,2011-12-04 12:32:00
23307,SET OF 60 PANTRY DESIGN CAKE CASES,11661,5974.39,504,366,18,0.56,2011-06-03 12:17:00,2011-12-08 15:31:00
23308,SET OF 60 VINTAGE LEAF CAKE CASES,5955,3091.61,305,209,13,0.56,2011-06-05 14:06:00,2011-12-08 16:29:00
23309,SET OF 60 I LOVE LONDON CAKE CASES,7670,3697.7,294,178,7,0.57,2011-06-02 15:13:00,2011-12-08 15:31:00
23310,BUBBLEGUM RING ASSORTED,11891,4894.83,213,146,9,0.43,2011-06-09 12:30:00,2011-12-08 18:15:00
23311,VINTAGE CHRISTMAS STOCKING,2199,5564.25,281,246,12,2.55,2011-07-14 13:28:00,2011-12-07 13:53:00
23312,VINTAGE CHRISTMAS GIFT SACK,1364,5523.0,193,168,7,4.14,2011-07-17 13:25:00,2011-12-07 10:12:00
23313,VINTAGE CHRISTMAS BUNTING,2748,12960.12,359,254,9,4.95,2011-07-12 15:15:00,2011-12-09 12:19:00
23314,VINTAGE CHRISTMAS TABLECLOTH,391,4638.52,104,87,5,12.44,2011-07-15 10:44:00,2011-12-08 16:38:00
23315,IVORY REFECTORY CLOCK,202,1894.7,76,63,6,9.83,2011-06-23 18:44:00,2011-12-06 12:59:00
23316,RED REFECTORY CLOCK,235,2212.25,95,75,10,9.82,2011-06-23 18:44:00,2011-12-08 15:31:00
23317,BLUE REFECTORY CLOCK,161,1547.95,70,56,7,9.87,2011-06-26 13:46:00,2011-12-09 12:00:00
23318,BOX OF 6 MINI VINTAGE CRACKERS,3645,8345.43,329,270,12,2.46,2011-07-07 12:38:00,2011-12-09 12:19:00
23319,BOX OF 6 MINI 50'S CRACKERS,3520,8169.48,365,300,14,2.46,2011-07-07 12:38:00,2011-12-09 12:19:00
23320,GIANT 50'S CHRISTMAS CRACKER,2628,6907.52,310,260,9,2.66,2011-07-05 12:47:00,2011-12-09 11:34:00
23321,SMALL WHITE HEART OF WICKER,4262,6798.1,582,378,9,1.64,2011-06-09 12:21:00,2011-12-08 13:47:00
23322,LARGE WHITE HEART OF WICKER,2892,8137.5,511,350,6,2.95,2011-06-12 12:01:00,2011-12-08 12:07:00
23323,WHITE WICKER STAR,1422,2954.7,270,210,5,2.1,2011-06-23 18:33:00,2011-12-08 13:59:00
23324,RUSTIC STRAWBERRY JAM POT LARGE,381,770.4,39,38,4,2.07,2011-08-05 15:45:00,2011-11-27 15:38:00
23325,RUSTIC STRAWBERRY JAM POT SMALL,444,701.4,30,27,4,1.62,2011-08-11 16:30:00,2011-11-27 15:38:00
23326,HANGING MINI COLOURED BOTTLES,3369,1999.59,55,52,7,0.62,2011-08-11 12:53:00,2011-12-09 12:00:00
23327,HANGING CLEAR MINI BOTTLE,1710,1012.02,34,33,3,0.62,2011-08-10 16:01:00,2011-12-05 16:05:00
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2063,7495.29,281,195,8,3.72,2011-08-10 16:01:00,2011-12-09 12:31:00
23329,DECORATIVE WICKER HEART LARGE,1701,2794.65,215,168,4,1.65,2011-08-07 15:43:00,2011-12-08 18:42:00
23330,DECORATIVE WICKER HEART MEDIUM,1751,2181.19,195,158,4,1.25,2011-08-08 13:53:00,2011-12-08 18:42:00
23331,DECORATIVE WICKER HEART SMALL,1492,932.28,81,67,2,0.63,2011-08-10 16:01:00,2011-12-08 18:42:00
23332,IVORY WICKER HEART LARGE,1979,3255.75,267,207,5,1.65,2011-08-07 15:43:00,2011-12-07 14:34:00
23333,IVORY WICKER HEART MEDIUM,2009,2498.65,216,179,6,1.25,2011-08-08 14:37:00,2011-12-07 14:12:00
23334,IVORY WICKER HEART SMALL,2154,1345.5,95,83,3,0.63,2011-08-08 14:37:00,2011-12-09 12:20:00
23335,EGG FRYING PAN IVORY,358,722.56,81,62,5,2.07,2011-06-13 16:33:00,2011-12-08 13:45:00
23336,EGG FRYING PAN PINK,199,415.97,63,46,4,2.11,2011-06-13 16:33:00,2011-12-08 13:47:00
23337,EGG FRYING PAN MINT,169,351.52,60,49,3,2.08,2011-06-13 16:33:00,2011-12-08 13:47:00
23338,EGG FRYING PAN RED,405,820.32,91,62,4,2.07,2011-06-12 13:17:00,2011-12-09 12:20:00
23339,EGG FRYING PAN BLUE,150,312.0,58,43,3,2.08,2011-06-13 16:33:00,2011-12-08 13:47:00
23340,VINTAGE CHRISTMAS CAKE FRILL,2453,3879.45,122,112,3,1.65,2011-07-31 15:31:00,2011-12-08 13:50:00
23341,PINK DINER WALL CLOCK,281,2317.1,98,75,11,8.46,2011-06-24 09:22:00,2011-12-08 15:54:00
23342,MINT DINER WALL CLOCK,365,3051.5,155,105,10,8.48,2011-06-24 09:22:00,2011-12-07 12:19:00
23343,JUMBO BAG VINTAGE CHRISTMAS,4905,9742.1,385,286,11,2.08,2011-06-13 11:33:00,2011-12-09 12:19:00
