InvoiceNo,CustomerID,Country,OrderDate,OrderMonth,order_line_count,order_unique_products,order_total_quantity,order_total_revenue,order_avg_unit_price
562025,12828,United Kingdom,2011-08-01 16:16:00,2011-08,12,12,84,227.0,3.7
562029,16182,United Kingdom,2011-08-01 16:41:00,2011-08,7,7,1300,2327.0,1.79
562031,16984,United Kingdom,2011-08-01 17:37:00,2011-08,274,262,1594,3213.19,4.1
562032,12347,Iceland,2011-08-02 08:48:00,2011-08,22,22,277,584.91,3.1
562033,15410,United Kingdom,2011-08-02 08:49:00,2011-08,14,14,146,340.74,3.36
562034,12449,Belgium,2011-08-02 09:14:00,2011-08,39,39,267,777.95,4.41
562035,12627,Germany,2011-08-02 09:29:00,2011-08,28,28,264,438.16,2.49
562036,15187,United Kingdom,2011-08-02 09:34:00,2011-08,1,1,24,99.6,4.15
562037,13023,United Kingdom,2011-08-02 09:34:00,2011-08,20,20,159,336.4,4.13
562038,12633,Germany,2011-08-02 09:35:00,2011-08,14,14,137,219.2,2.97
562039,12593,France,2011-08-02 09:55:00,2011-08,5,5,52,85.8,1.65
562040,17553,United Kingdom,2011-08-02 10:00:00,2011-08,2,2,1048,1487.6,3.1
562042,13075,United Kingdom,2011-08-02 10:19:00,2011-08,22,22,485,919.61,2.04
562043,15342,United Kingdom,2011-08-02 10:19:00,2011-08,24,24,283,406.09,2.37
562044,16607,United Kingdom,2011-08-02 10:24:00,2011-08,11,11,583,114.78,0.33
562045,12644,Germany,2011-08-02 10:33:00,2011-08,31,31,325,477.91,2.8
562046,12378,Switzerland,2011-08-02 10:34:00,2011-08,219,219,2529,4008.62,3.0
562047,17788,United Kingdom,2011-08-02 10:38:00,2011-08,3,3,3,16.7,5.57
562049,14133,United Kingdom,2011-08-02 11:33:00,2011-08,11,11,172,267.72,2.14
562050,14133,United Kingdom,2011-08-02 11:34:00,2011-08,1,1,24,19.92,0.83
562053,16701,United Kingdom,2011-08-02 12:11:00,2011-08,11,11,1126,376.02,0.98
562085,15228,United Kingdom,2011-08-02 12:27:00,2011-08,46,46,486,970.58,4.09
562087,14606,United Kingdom,2011-08-02 12:31:00,2011-08,30,30,66,124.11,3.4
562088,13094,United Kingdom,2011-08-02 12:35:00,2011-08,2,2,216,228.96,1.06
562092,16133,United Kingdom,2011-08-02 12:55:00,2011-08,4,4,278,457.86,3.21
562093,13777,United Kingdom,2011-08-02 12:59:00,2011-08,9,9,138,326.22,2.76
562094,15024,United Kingdom,2011-08-02 13:09:00,2011-08,2,2,48,69.6,1.45
562095,16712,United Kingdom,2011-08-02 13:15:00,2011-08,14,14,145,168.05,1.59
562096,15311,United Kingdom,2011-08-02 13:16:00,2011-08,14,14,221,188.69,1.54
562098,14315,United Kingdom,2011-08-02 13:31:00,2011-08,1,1,10,20.8,2.08
562099,14688,United Kingdom,2011-08-02 13:46:00,2011-08,26,26,261,423.3,1.8
562100,13437,United Kingdom,2011-08-02 14:00:00,2011-08,19,19,131,362.52,5.06
562101,13850,United Kingdom,2011-08-02 14:04:00,2011-08,93,93,944,1595.48,2.42
562102,13089,United Kingdom,2011-08-02 14:21:00,2011-08,57,57,906,1490.82,2.06
562103,13089,United Kingdom,2011-08-02 14:23:00,2011-08,1,1,30,24.6,0.82
562105,15271,United Kingdom,2011-08-02 14:50:00,2011-08,11,11,113,174.11,2.96
562106,14076,United Kingdom,2011-08-02 15:19:00,2011-08,44,43,79,118.67,2.01
562107,13805,United Kingdom,2011-08-02 15:29:00,2011-08,6,6,728,500.24,0.78
562108,17809,United Kingdom,2011-08-02 15:40:00,2011-08,14,14,89,116.01,2.03
562109,13798,United Kingdom,2011-08-02 15:42:00,2011-08,4,4,292,465.56,2.02
562112,18236,United Kingdom,2011-08-02 15:53:00,2011-08,9,9,110,165.24,2.24
562120,13756,United Kingdom,2011-08-02 17:04:00,2011-08,12,12,398,321.5,2.09
562123,17353,United Kingdom,2011-08-02 17:19:00,2011-08,4,4,600,870.0,1.45
562125,17887,United Kingdom,2011-08-02 17:29:00,2011-08,10,10,30,111.35,5.24
562127,13717,United Kingdom,2011-08-03 08:21:00,2011-08,15,15,339,201.77,1.62
562128,16150,United Kingdom,2011-08-03 09:06:00,2011-08,25,25,274,444.22,2.47
562129,13186,United Kingdom,2011-08-03 09:09:00,2011-08,51,51,360,988.34,3.93
562130,12750,Poland,2011-08-03 09:13:00,2011-08,15,15,137,275.88,4.62
562131,18178,United Kingdom,2011-08-03 09:30:00,2011-08,29,29,287,490.87,2.34
562132,13384,United Kingdom,2011-08-03 09:40:00,2011-08,20,20,396,583.24,1.55
562133,16419,United Kingdom,2011-08-03 09:47:00,2011-08,11,11,76,112.09,4.07
562136,15374,United Kingdom,2011-08-03 09:59:00,2011-08,3,3,126,168.0,3.82
562137,12720,Germany,2011-08-03 10:04:00,2011-08,13,13,187,221.04,1.42
562138,14737,United Kingdom,2011-08-03 10:04:00,2011-08,7,7,153,647.75,4.52
562140,18241,United Kingdom,2011-08-03 10:11:00,2011-08,5,5,43,95.85,3.43
562141,17389,United Kingdom,2011-08-03 10:12:00,2011-08,6,6,66,441.18,7.19
562143,16422,United Kingdom,2011-08-03 10:41:00,2011-08,24,24,1460,2353.0,2.01
562145,17656,United Kingdom,2011-08-03 10:45:00,2011-08,18,18,152,341.58,4.48
562146,17675,United Kingdom,2011-08-03 10:45:00,2011-08,27,27,272,614.78,2.63
562148,13695,United Kingdom,2011-08-03 10:49:00,2011-08,7,7,138,218.27,3.87
562150,14132,United Kingdom,2011-08-03 10:49:00,2011-08,14,14,170,301.92,1.94
562152,16168,United Kingdom,2011-08-03 10:56:00,2011-08,6,6,98,205.1,3.43
562153,14088,United Kingdom,2011-08-03 11:21:00,2011-08,22,22,762,1004.88,1.36
562155,17940,United Kingdom,2011-08-03 11:24:00,2011-08,3,3,648,162.0,0.25
562156,14401,United Kingdom,2011-08-03 11:35:00,2011-08,15,15,346,310.02,1.2
562157,16012,United Kingdom,2011-08-03 11:44:00,2011-08,28,26,332,767.07,3.13
562158,15039,United Kingdom,2011-08-03 11:45:00,2011-08,44,44,219,536.58,2.94
562161,17841,United Kingdom,2011-08-03 11:58:00,2011-08,65,64,201,264.55,2.0
562162,12841,United Kingdom,2011-08-03 12:03:00,2011-08,14,14,69,158.43,2.95
562163,15628,United Kingdom,2011-08-03 12:06:00,2011-08,19,19,245,308.43,1.73
562166,13209,United Kingdom,2011-08-03 12:10:00,2011-08,39,39,524,595.26,2.03
562173,14530,United Kingdom,2011-08-03 12:12:00,2011-08,33,33,171,460.43,3.83
562199,12748,United Kingdom,2011-08-03 12:20:00,2011-08,27,27,91,174.0,2.15
562200,17719,United Kingdom,2011-08-03 12:21:00,2011-08,27,27,176,658.38,5.56
562201,14527,United Kingdom,2011-08-03 12:31:00,2011-08,21,21,40,166.72,5.19
562202,15290,United Kingdom,2011-08-03 12:33:00,2011-08,15,15,218,526.22,3.33
562203,16102,United Kingdom,2011-08-03 12:50:00,2011-08,31,31,464,839.76,2.5
562204,16324,United Kingdom,2011-08-03 12:54:00,2011-08,63,60,181,249.27,2.17
562205,18055,United Kingdom,2011-08-03 12:55:00,2011-08,15,15,113,310.33,3.28
562207,12643,France,2011-08-03 12:56:00,2011-08,8,8,699,1202.22,3.46
562208,16324,United Kingdom,2011-08-03 12:58:00,2011-08,1,1,1,3.95,3.95
562209,13213,United Kingdom,2011-08-03 13:06:00,2011-08,18,18,153,412.35,5.54
562210,13486,United Kingdom,2011-08-03 13:10:00,2011-08,37,37,389,617.45,3.18
562211,17429,United Kingdom,2011-08-03 13:22:00,2011-08,11,11,290,148.78,0.95
562213,13975,United Kingdom,2011-08-03 13:39:00,2011-08,74,74,311,360.9,2.23
562214,17731,United Kingdom,2011-08-03 13:39:00,2011-08,17,17,169,301.17,2.36
562216,16835,United Kingdom,2011-08-03 13:50:00,2011-08,5,5,42,99.1,3.25
562217,17659,United Kingdom,2011-08-03 14:06:00,2011-08,18,18,158,318.24,3.17
562218,13851,United Kingdom,2011-08-03 14:07:00,2011-08,52,52,873,1106.96,2.15
562219,15089,United Kingdom,2011-08-03 14:14:00,2011-08,69,69,674,1221.56,3.1
562220,15150,United Kingdom,2011-08-03 14:19:00,2011-08,18,18,108,304.42,4.51
562222,18073,United Kingdom,2011-08-03 14:33:00,2011-08,15,15,634,832.5,3.96
562224,17306,United Kingdom,2011-08-03 14:35:00,2011-08,4,4,712,611.24,1.54
562233,14972,United Kingdom,2011-08-03 14:54:00,2011-08,18,18,28,114.77,4.95
562255,16607,United Kingdom,2011-08-03 15:02:00,2011-08,1,1,36,14.04,0.39
562256,15152,United Kingdom,2011-08-03 15:14:00,2011-08,20,20,109,399.6,5.16
562257,17848,United Kingdom,2011-08-03 15:14:00,2011-08,1,1,88,148.72,1.69
562258,16348,United Kingdom,2011-08-03 15:28:00,2011-08,48,43,111,179.22,2.22
562259,15400,United Kingdom,2011-08-03 15:34:00,2011-08,3,3,72,85.2,1.12
562260,13408,United Kingdom,2011-08-03 15:38:00,2011-08,16,16,327,452.8,1.67
562261,13408,United Kingdom,2011-08-03 15:38:00,2011-08,1,1,48,119.52,2.49
562262,13408,United Kingdom,2011-08-03 15:39:00,2011-08,1,1,40,66.0,1.65
562263,17514,United Kingdom,2011-08-03 15:45:00,2011-08,40,40,135,208.65,2.23
562269,14056,United Kingdom,2011-08-03 16:35:00,2011-08,35,35,154,251.94,3.05
562270,12917,United Kingdom,2011-08-03 16:42:00,2011-08,2,2,120,594.0,4.95
562271,16098,United Kingdom,2011-08-03 17:05:00,2011-08,12,12,110,200.32,4.05
562272,12971,United Kingdom,2011-08-04 08:18:00,2011-08,4,4,54,83.1,1.79
562273,12502,Spain,2011-08-04 09:55:00,2011-08,31,31,152,788.87,6.95
562274,12704,Finland,2011-08-04 10:00:00,2011-08,17,17,145,360.81,4.97
562275,12689,France,2011-08-04 10:04:00,2011-08,34,34,281,511.03,2.73
562276,17735,United Kingdom,2011-08-04 10:23:00,2011-08,49,49,538,954.0,2.72
562277,17315,United Kingdom,2011-08-04 10:24:00,2011-08,4,3,461,190.35,2.92
562282,13098,United Kingdom,2011-08-04 10:38:00,2011-08,35,35,1320,2022.6,3.58
562283,15249,United Kingdom,2011-08-04 10:43:00,2011-08,37,37,365,615.5,2.25
562284,15133,United Kingdom,2011-08-04 10:44:00,2011-08,12,12,368,324.52,1.29
562285,17404,Sweden,2011-08-04 10:45:00,2011-08,2,2,960,612.0,0.55
562286,15061,United Kingdom,2011-08-04 10:45:00,2011-08,13,13,580,913.3,2.7
562287,12455,Spain,2011-08-04 11:07:00,2011-08,5,5,33,78.56,6.86
562290,14825,United Kingdom,2011-08-04 11:16:00,2011-08,6,6,47,132.05,3.63
562313,14640,United Kingdom,2011-08-04 11:38:00,2011-08,24,24,230,496.24,3.57
562332,13791,United Kingdom,2011-08-04 11:44:00,2011-08,4,4,500,579.0,1.08
562339,13571,United Kingdom,2011-08-04 11:59:00,2011-08,31,31,167,167.26,1.53
562340,13985,United Kingdom,2011-08-04 12:05:00,2011-08,26,26,210,407.38,2.09
562341,15005,United Kingdom,2011-08-04 12:13:00,2011-08,45,45,195,192.28,1.68
562342,16929,United Kingdom,2011-08-04 12:13:00,2011-08,13,13,126,199.74,1.91
562343,17381,United Kingdom,2011-08-04 12:13:00,2011-08,2,2,1208,376.32,0.36
562344,17381,United Kingdom,2011-08-04 12:14:00,2011-08,1,1,720,151.2,0.21
562345,13694,United Kingdom,2011-08-04 12:14:00,2011-08,20,20,1524,1505.64,1.2
562346,16187,United Kingdom,2011-08-04 12:14:00,2011-08,18,18,382,422.82,1.6
562347,13263,United Kingdom,2011-08-04 12:22:00,2011-08,46,46,78,167.32,2.37
562348,17511,United Kingdom,2011-08-04 12:36:00,2011-08,57,57,3005,5162.74,2.64
562349,16915,United Kingdom,2011-08-04 13:03:00,2011-08,2,2,6,173.7,28.95
562351,16626,United Kingdom,2011-08-04 13:10:00,2011-08,8,8,150,198.0,1.54
562353,16180,United Kingdom,2011-08-04 13:15:00,2011-08,32,32,1312,2317.0,2.58
562354,17470,United Kingdom,2011-08-04 13:15:00,2011-08,16,16,392,193.36,0.74
562355,14768,United Kingdom,2011-08-04 13:25:00,2011-08,4,4,40,133.2,3.65
562365,14344,United Kingdom,2011-08-04 13:51:00,2011-08,22,22,39,117.3,3.86
562366,17692,United Kingdom,2011-08-04 14:01:00,2011-08,7,7,108,117.48,1.25
562368,16570,United Kingdom,2011-08-04 14:06:00,2011-08,9,9,260,299.52,1.25
562369,17584,United Kingdom,2011-08-04 14:12:00,2011-08,16,16,245,749.45,3.98
562370,12626,Germany,2011-08-04 14:20:00,2011-08,44,44,556,1062.84,2.78
562371,13709,United Kingdom,2011-08-04 14:30:00,2011-08,46,46,525,788.04,3.12
562372,16258,United Kingdom,2011-08-04 14:33:00,2011-08,6,6,216,754.8,3.12
562373,16672,United Kingdom,2011-08-04 14:33:00,2011-08,5,5,98,318.5,4.51
562374,14911,EIRE,2011-08-04 14:40:00,2011-08,31,31,2270,4345.1,3.26
562376,15254,United Kingdom,2011-08-04 15:04:00,2011-08,18,18,275,300.36,2.03
562377,14535,United Kingdom,2011-08-04 15:04:00,2011-08,97,97,506,799.94,2.68
562378,15046,United Kingdom,2011-08-04 15:07:00,2011-08,29,29,675,943.07,2.75
562379,15134,United Kingdom,2011-08-04 15:17:00,2011-08,12,12,126,203.78,2.36
562380,14778,United Kingdom,2011-08-04 15:23:00,2011-08,17,17,165,396.81,3.64
562381,16873,United Kingdom,2011-08-04 15:33:00,2011-08,29,29,456,638.02,2.56
562387,13402,United Kingdom,2011-08-04 15:51:00,2011-08,22,22,289,312.95,1.4
562388,18099,United Kingdom,2011-08-04 15:52:00,2011-08,19,19,149,168.31,2.14
562389,16531,United Kingdom,2011-08-04 15:55:00,2011-08,14,14,214,199.7,2.27
562392,15205,United Kingdom,2011-08-04 16:07:00,2011-08,24,24,196,476.3,5.01
562393,18172,United Kingdom,2011-08-04 16:17:00,2011-08,27,27,476,1019.44,2.67
562416,13969,United Kingdom,2011-08-04 16:31:00,2011-08,10,10,64,301.93,11.13
562418,16572,United Kingdom,2011-08-04 16:34:00,2011-08,19,19,176,367.32,5.42
562419,14667,United Kingdom,2011-08-04 16:36:00,2011-08,12,12,124,249.13,2.65
562421,15241,United Kingdom,2011-08-04 16:41:00,2011-08,9,9,264,74.4,0.34
562422,13218,United Kingdom,2011-08-04 16:59:00,2011-08,5,5,88,62.64,0.93
562424,12584,Italy,2011-08-04 17:07:00,2011-08,1,1,1,12.75,12.75
562426,12748,United Kingdom,2011-08-04 17:13:00,2011-08,2,2,6,29.7,4.95
562427,17267,United Kingdom,2011-08-04 17:19:00,2011-08,36,36,154,310.6,3.53
562428,17267,United Kingdom,2011-08-04 17:22:00,2011-08,1,1,4,6.6,1.65
562429,13767,United Kingdom,2011-08-04 17:23:00,2011-08,12,12,136,423.84,3.79
562430,18109,United Kingdom,2011-08-04 17:26:00,2011-08,15,15,472,270.52,3.74
562431,13069,United Kingdom,2011-08-04 17:37:00,2011-08,6,6,29,47.29,1.74
562432,14004,United Kingdom,2011-08-04 17:38:00,2011-08,26,26,386,716.0,2.53
562433,17677,United Kingdom,2011-08-04 17:40:00,2011-08,14,14,621,1016.04,2.03
562434,12823,United Kingdom,2011-08-04 17:45:00,2011-08,1,1,30,229.5,7.65
562435,12693,Germany,2011-08-04 17:51:00,2011-08,7,7,34,225.14,8.34
562436,17961,United Kingdom,2011-08-04 17:55:00,2011-08,1,1,3,2.25,0.75
562437,13047,United Kingdom,2011-08-04 17:58:00,2011-08,26,26,309,447.93,3.61
562439,12931,United Kingdom,2011-08-04 18:06:00,2011-08,22,22,11848,18841.48,1.88
562440,12931,United Kingdom,2011-08-04 18:07:00,2011-08,1,1,48,204.0,4.25
562441,14543,United Kingdom,2011-08-04 18:18:00,2011-08,4,4,32,161.4,6.22
562442,14397,United Kingdom,2011-08-04 18:31:00,2011-08,4,4,64,98.16,2.74
562443,17723,United Kingdom,2011-08-04 18:37:00,2011-08,1,1,150,622.5,4.15
562444,14713,United Kingdom,2011-08-04 18:44:00,2011-08,54,54,267,372.24,2.44
562445,12417,Belgium,2011-08-04 18:51:00,2011-08,21,21,190,355.56,4.58
562446,13145,United Kingdom,2011-08-04 19:06:00,2011-08,1,1,24,118.8,4.95
562447,15251,United Kingdom,2011-08-04 19:20:00,2011-08,6,6,112,492.0,8.25
562448,17428,United Kingdom,2011-08-04 19:22:00,2011-08,15,15,905,1327.55,6.26
562449,14562,United Kingdom,2011-08-04 20:01:00,2011-08,31,30,158,245.32,2.09
562450,12562,France,2011-08-05 08:40:00,2011-08,29,29,323,650.0,2.64
562451,15110,United Kingdom,2011-08-05 09:25:00,2011-08,10,10,52,206.9,8.01
562452,16302,United Kingdom,2011-08-05 09:44:00,2011-08,11,11,158,233.22,1.76
562453,18097,United Kingdom,2011-08-05 10:31:00,2011-08,10,10,110,209.34,2.25
562454,15128,United Kingdom,2011-08-05 10:31:00,2011-08,21,21,262,312.14,2.21
562455,18097,United Kingdom,2011-08-05 10:32:00,2011-08,17,17,210,320.3,2.56
562456,15194,United Kingdom,2011-08-05 10:39:00,2011-08,20,20,304,402.02,1.74
562457,18079,United Kingdom,2011-08-05 11:00:00,2011-08,40,40,1232,593.35,0.66
562458,16029,United Kingdom,2011-08-05 11:16:00,2011-08,1,1,384,480.0,1.25
562459,16029,United Kingdom,2011-08-05 11:17:00,2011-08,6,6,408,757.2,3.71
562460,17841,United Kingdom,2011-08-05 11:19:00,2011-08,45,45,169,245.83,2.39
562461,16029,United Kingdom,2011-08-05 11:19:00,2011-08,1,1,157,260.62,1.66
562462,16029,United Kingdom,2011-08-05 11:21:00,2011-08,5,5,214,520.1,3.77
562465,13908,United Kingdom,2011-08-05 11:46:00,2011-08,24,24,361,630.5,3.56
562466,13435,United Kingdom,2011-08-05 11:49:00,2011-08,9,9,200,251.26,2.94
562467,13513,United Kingdom,2011-08-05 11:50:00,2011-08,10,10,109,205.1,3.68
562468,16928,United Kingdom,2011-08-05 11:52:00,2011-08,10,6,88,110.0,1.25
562490,14720,United Kingdom,2011-08-05 12:06:00,2011-08,9,9,40,155.8,7.22
562516,15129,United Kingdom,2011-08-05 12:25:00,2011-08,9,9,134,390.0,3.31
562517,15719,United Kingdom,2011-08-05 12:27:00,2011-08,91,91,204,342.53,2.03
562518,16818,United Kingdom,2011-08-05 12:30:00,2011-08,13,13,153,272.56,2.18
562519,16764,United Kingdom,2011-08-05 12:37:00,2011-08,34,34,82,172.42,2.59
562520,12599,France,2011-08-05 12:38:00,2011-08,6,6,163,180.3,4.09
562521,17457,United Kingdom,2011-08-05 12:48:00,2011-08,8,8,154,340.06,4.56
562523,16174,United Kingdom,2011-08-05 13:26:00,2011-08,3,3,260,304.2,2.41
562524,15201,United Kingdom,2011-08-05 13:28:00,2011-08,12,12,225,301.41,2.2
562525,18282,United Kingdom,2011-08-05 13:35:00,2011-08,7,7,75,100.21,5.55
562526,16880,United Kingdom,2011-08-05 13:46:00,2011-08,18,18,69,158.41,4.74
562527,12647,Germany,2011-08-05 13:49:00,2011-08,4,4,134,307.8,5.96
562528,12610,Italy,2011-08-05 13:52:00,2011-08,54,54,457,946.75,4.88
562529,15201,United Kingdom,2011-08-05 14:05:00,2011-08,2,2,30,29.58,1.84
562531,13984,United Kingdom,2011-08-05 14:30:00,2011-08,2,2,58,102.1,1.4
562532,14083,United Kingdom,2011-08-05 14:31:00,2011-08,1,1,3,17.85,5.95
562533,17676,United Kingdom,2011-08-05 14:36:00,2011-08,1,1,10,16.5,1.65
562534,14031,United Kingdom,2011-08-05 14:49:00,2011-08,20,20,388,809.11,3.16
562535,13200,United Kingdom,2011-08-05 14:50:00,2011-08,14,14,249,319.32,1.8
562537,12517,Germany,2011-08-05 15:02:00,2011-08,50,50,421,771.75,2.44
562538,15505,United Kingdom,2011-08-05 15:07:00,2011-08,7,7,110,502.02,6.06
562539,17220,United Kingdom,2011-08-05 15:30:00,2011-08,59,55,191,331.57,2.19
562540,17400,United Kingdom,2011-08-05 15:38:00,2011-08,98,93,487,791.22,2.89
562541,18102,United Kingdom,2011-08-05 15:39:00,2011-08,6,6,288,985.92,3.42
562542,17377,United Kingdom,2011-08-05 15:40:00,2011-08,42,39,356,309.65,1.38
562543,13552,United Kingdom,2011-08-05 15:45:00,2011-08,14,13,216,463.9,2.61
562545,12971,United Kingdom,2011-08-05 15:46:00,2011-08,2,2,196,137.76,0.71
562549,17092,United Kingdom,2011-08-05 16:10:00,2011-08,40,35,281,494.42,2.33
562550,13082,United Kingdom,2011-08-05 16:16:00,2011-08,4,4,24,90.0,3.75
562551,17231,United Kingdom,2011-08-05 16:19:00,2011-08,45,43,129,201.07,2.83
562552,12748,United Kingdom,2011-08-05 16:23:00,2011-08,1,1,6,9.9,1.65
562555,15671,United Kingdom,2011-08-05 16:37:00,2011-08,6,6,240,301.36,3.41
562558,13451,United Kingdom,2011-08-05 16:43:00,2011-08,117,112,648,796.02,2.08
562560,14156,EIRE,2011-08-05 17:12:00,2011-08,144,143,739,1563.18,3.51
562562,16271,United Kingdom,2011-08-05 17:43:00,2011-08,16,16,201,299.42,1.42
562563,13450,United Kingdom,2011-08-07 10:24:00,2011-08,8,8,268,302.28,1.58
562564,15058,United Kingdom,2011-08-07 10:43:00,2011-08,17,17,133,234.35,2.51
562565,16206,United Kingdom,2011-08-07 10:45:00,2011-08,14,14,50,121.11,2.85
562566,16954,United Kingdom,2011-08-07 10:55:00,2011-08,8,8,154,303.9,3.79
562567,12877,United Kingdom,2011-08-07 11:40:00,2011-08,13,13,140,100.4,0.81
562568,12720,Germany,2011-08-07 11:59:00,2011-08,6,6,60,107.4,2.04
562569,17323,United Kingdom,2011-08-07 12:05:00,2011-08,20,20,85,104.51,1.43
562570,14079,United Kingdom,2011-08-07 12:10:00,2011-08,12,12,301,375.1,3.27
562571,13782,United Kingdom,2011-08-07 12:21:00,2011-08,15,15,28,123.49,5.24
562572,17298,United Kingdom,2011-08-07 12:21:00,2011-08,4,4,132,107.64,0.81
562573,13248,United Kingdom,2011-08-07 12:40:00,2011-08,5,5,54,78.21,2.34
562574,14903,United Kingdom,2011-08-07 12:42:00,2011-08,85,83,408,601.69,2.07
562575,15411,United Kingdom,2011-08-07 12:54:00,2011-08,12,12,107,225.81,3.29
562576,15518,United Kingdom,2011-08-07 13:08:00,2011-08,30,30,145,228.58,2.02
562578,14331,United Kingdom,2011-08-07 13:17:00,2011-08,4,4,16,79.0,4.94
562579,16950,United Kingdom,2011-08-07 13:30:00,2011-08,24,23,305,606.41,2.88
562580,14024,United Kingdom,2011-08-07 13:31:00,2011-08,13,13,99,262.45,4.01
562581,15860,United Kingdom,2011-08-07 13:43:00,2011-08,12,12,59,113.79,3.87
562583,15831,United Kingdom,2011-08-07 13:54:00,2011-08,6,6,379,141.17,1.66
562584,13752,United Kingdom,2011-08-07 14:16:00,2011-08,10,10,81,193.25,4.36
562585,14053,United Kingdom,2011-08-07 14:27:00,2011-08,1,1,100,106.0,1.06
562586,16066,United Kingdom,2011-08-07 14:33:00,2011-08,6,6,186,316.38,4.06
562587,15640,United Kingdom,2011-08-07 14:34:00,2011-08,55,55,843,1434.71,2.26
562589,15198,United Kingdom,2011-08-07 15:16:00,2011-08,5,5,64,107.64,2.2
562590,12748,United Kingdom,2011-08-07 15:39:00,2011-08,2,2,72,53.52,0.97
562591,12748,United Kingdom,2011-08-07 15:40:00,2011-08,2,2,48,46.56,0.97
562592,13418,United Kingdom,2011-08-07 15:43:00,2011-08,15,15,298,263.19,1.46
562593,16549,United Kingdom,2011-08-07 15:43:00,2011-08,109,109,457,660.87,1.83
562595,17602,United Kingdom,2011-08-07 15:52:00,2011-08,8,8,102,142.5,1.89
562596,16145,United Kingdom,2011-08-08 09:22:00,2011-08,19,19,292,325.51,1.56
562598,15152,United Kingdom,2011-08-08 10:00:00,2011-08,17,17,178,309.06,4.07
562599,13013,United Kingdom,2011-08-08 10:01:00,2011-08,10,10,83,194.51,2.55
562600,12676,Sweden,2011-08-08 10:01:00,2011-08,6,6,83,169.1,8.34
562602,12865,Austria,2011-08-08 10:11:00,2011-08,58,58,550,981.38,2.99
562603,17870,United Kingdom,2011-08-08 10:40:00,2011-08,10,9,123,106.91,1.55
562604,17611,United Kingdom,2011-08-08 10:51:00,2011-08,19,19,270,301.6,2.08
562605,12530,Germany,2011-08-08 10:59:00,2011-08,19,19,273,416.65,2.96
562606,13552,United Kingdom,2011-08-08 11:28:00,2011-08,1,1,24,19.92,0.83
562607,12885,United Kingdom,2011-08-08 11:45:00,2011-08,39,39,346,645.35,4.19
562608,15502,United Kingdom,2011-08-08 11:45:00,2011-08,89,89,1905,3315.07,3.29
562609,17331,United Kingdom,2011-08-08 11:55:00,2011-08,1,1,16,175.2,10.95
562610,16333,United Kingdom,2011-08-08 11:56:00,2011-08,2,2,1132,1282.0,1.16
562611,17716,United Kingdom,2011-08-08 11:58:00,2011-08,41,41,492,809.82,2.07
562612,16637,United Kingdom,2011-08-08 12:00:00,2011-08,16,16,211,226.93,3.35
562614,17961,United Kingdom,2011-08-08 12:15:00,2011-08,5,5,13,24.88,2.0
562615,16458,United Kingdom,2011-08-08 12:20:00,2011-08,19,19,202,254.8,1.64
562616,14748,United Kingdom,2011-08-08 12:28:00,2011-08,24,24,452,347.64,1.39
